user_id,preds,pred_1,pred_2,pred_3,pred_4,pred_5
U48121,"['N42977', 'N17117', 'N36261', 'N51048', 'N14029']",N42977,N17117,N36261,N51048,N14029
U76479,"['N25764', 'N52000', 'N19661', 'N41178', 'N60374']",N25764,N52000,N19661,N41178,N60374
U54915,"['N18522', 'N38779', 'N23877', 'N64174', 'N29739']",N18522,N38779,N23877,N64174,N29739
U61056,"['N62386', 'N62360', 'N16096', 'N32182', 'N41020']",N62386,N62360,N16096,N32182,N41020
U4780,"['N25764', 'N64174', 'N60374', 'N40559', 'N56214']",N25764,N64174,N60374,N40559,N56214
U13780,"['N33619', 'N39010', 'N35729', 'N47578', 'N50675']",N33619,N39010,N35729,N47578,N50675
U77640,"['N52752', 'N42977', 'N29340', 'N3663', 'N21753']",N52752,N42977,N29340,N3663,N21753
U41944,"['N31947', 'N14184', 'N50675', 'N47578', 'N33619']",N31947,N14184,N50675,N47578,N33619
U9403,"['N14184', 'N33619', 'N31947', 'N36789', 'N50675']",N14184,N33619,N31947,N36789,N50675
U1983,"['N37660', 'N1046', 'N287', 'N39010', 'N64094']",N37660,N1046,N287,N39010,N64094
U8003,"['N46917', 'N56211', 'N47280', 'N64037', 'N63913']",N46917,N56211,N47280,N64037,N63913
U15964,"['N38779', 'N33619', 'N31947', 'N23877', 'N50675']",N38779,N33619,N31947,N23877,N50675
U18325,"['N58710', 'N55261', 'N6379', 'N7041', 'N32923']",N58710,N55261,N6379,N7041,N32923
U77643,"['N23548', 'N59852', 'N51398', 'N47020', 'N60374']",N23548,N59852,N51398,N47020,N60374
U71086,"['N61595', 'N60747', 'N41979', 'N61233', 'N9846']",N61595,N60747,N41979,N61233,N9846
U52654,"['N25165', 'N38779', 'N40109', 'N51570', 'N44698']",N25165,N38779,N40109,N51570,N44698
U70528,"['N18145', 'N61969', 'N27318', 'N55322', 'N54671']",N18145,N61969,N27318,N55322,N54671
U39322,"['N40725', 'N21707', 'N53585', 'N55689', 'N55204']",N40725,N21707,N53585,N55689,N55204
U11398,"['N41224', 'N26952', 'N50060', 'N49685', 'N29128']",N41224,N26952,N50060,N49685,N29128
U33835,"['N40725', 'N57651', 'N43502', 'N49685', 'N4642']",N40725,N57651,N43502,N49685,N4642
U72538,"['N12731', 'N287', 'N12377', 'N45266', 'N51048']",N12731,N287,N12377,N45266,N51048
U75616,"['N36621', 'N9158', 'N46972', 'N41555', 'N39115']",N36621,N9158,N46972,N41555,N39115
U2279,"['N29860', 'N15506', 'N34081', 'N30153', 'N52122']",N29860,N15506,N34081,N30153,N52122
U92174,"['N62688', 'N62280', 'N57809', 'N33872', 'N57535']",N62688,N62280,N57809,N33872,N57535
U20937,"['N31384', 'N47020', 'N62688', 'N10688', 'N2869']",N31384,N47020,N62688,N10688,N2869
U36007,"['N14184', 'N61022', 'N50675', 'N33619', 'N44651']",N14184,N61022,N50675,N33619,N44651
U54668,"['N39115', 'N52000', 'N16209', 'N679', 'N43500']",N39115,N52000,N16209,N679,N43500
U74784,"['N44651', 'N61022', 'N57614', 'N64513', 'N53245']",N44651,N61022,N57614,N64513,N53245
U5144,"['N64851', 'N40380', 'N39317', 'N40839', 'N12493']",N64851,N40380,N39317,N40839,N12493
U72823,"['N51048', 'N4404', 'N49712', 'N48064', 'N4642']",N51048,N4404,N49712,N48064,N4642
U76049,"['N57097', 'N23548', 'N25764', 'N5957', 'N19911']",N57097,N23548,N25764,N5957,N19911
U34394,"['N37384', 'N23877', 'N48017', 'N29212', 'N38779']",N37384,N23877,N48017,N29212,N38779
U61738,"['N42977', 'N36659', 'N35170', 'N47061', 'N33885']",N42977,N36659,N35170,N47061,N33885
U49842,"['N20134', 'N39317', 'N62386', 'N7821', 'N7419']",N20134,N39317,N62386,N7821,N7419
U61021,"['N39115', 'N23548', 'N47020', 'N51398', 'N59852']",N39115,N23548,N47020,N51398,N59852
U71035,"['N38779', 'N57032', 'N19661', 'N34185', 'N29212']",N38779,N57032,N19661,N34185,N29212
U93252,"['N20495', 'N3663', 'N61950', 'N21753', 'N52752']",N20495,N3663,N61950,N21753,N52752
U90204,"['N54489', 'N50675', 'N2350', 'N36789', 'N14408']",N54489,N50675,N2350,N36789,N14408
U35771,"['N62360', 'N42634', 'N63970', 'N58363', 'N49180']",N62360,N42634,N63970,N58363,N49180
U34684,"['N6099', 'N21707', 'N7809', 'N35729', 'N6379']",N6099,N21707,N7809,N35729,N6379
U51896,"['N28281', 'N29763', 'N61922', 'N64971', 'N33576']",N28281,N29763,N61922,N64971,N33576
U7906,"['N59508', 'N13341', 'N43370', 'N21784', 'N35305']",N59508,N13341,N43370,N21784,N35305
U58681,"['N6099', 'N60872', 'N15830', 'N54482', 'N15260']",N6099,N60872,N15830,N54482,N15260
U89013,"['N58813', 'N29065', 'N59170', 'N34579', 'N29340']",N58813,N29065,N59170,N34579,N29340
U23316,"['N50675', 'N33619', 'N62360', 'N21656', 'N20069']",N50675,N33619,N62360,N21656,N20069
U23926,"['N28188', 'N14184', 'N62360', 'N47578', 'N31947']",N28188,N14184,N62360,N47578,N31947
U50346,"['N32144', 'N46878', 'N35729', 'N50469', 'N11830']",N32144,N46878,N35729,N50469,N11830
U43705,"['N39115', 'N42977', 'N51398', 'N25764', 'N5957']",N39115,N42977,N51398,N25764,N5957
U91345,"['N1034', 'N57097', 'N64916', 'N47020', 'N9473']",N1034,N57097,N64916,N47020,N9473
U79276,"['N54489', 'N41222', 'N46029', 'N57402', 'N23414']",N54489,N41222,N46029,N57402,N23414
U4901,"['N29065', 'N64968', 'N35112', 'N34579', 'N59170']",N29065,N64968,N35112,N34579,N59170
U22347,"['N61022', 'N287', 'N21882', 'N39010', 'N61185']",N61022,N287,N21882,N39010,N61185
U59524,"['N33619', 'N28495', 'N46725', 'N20079', 'N56243']",N33619,N28495,N46725,N20079,N56243
U40564,"['N20076', 'N22230', 'N45266', 'N42977', 'N38159']",N20076,N22230,N45266,N42977,N38159
U48893,"['N30725', 'N9158', 'N1951', 'N16318', 'N48578']",N30725,N9158,N1951,N16318,N48578
U81099,"['N41322', 'N27826', 'N36184', 'N45313', 'N34579']",N41322,N27826,N36184,N45313,N34579
U38443,"['N23820', 'N21377', 'N30725', 'N47267', 'N35305']",N23820,N21377,N30725,N47267,N35305
U85116,"['N52180', 'N36789', 'N48046', 'N24423', 'N41020']",N52180,N36789,N48046,N24423,N41020
U73737,"['N23174', 'N15830', 'N64542', 'N33872', 'N17419']",N23174,N15830,N64542,N33872,N17419
U3252,"['N6099', 'N7431', 'N5497', 'N59461', 'N36659']",N6099,N7431,N5497,N59461,N36659
U60594,"['N46029', 'N40431', 'N56598', 'N54489', 'N41222']",N46029,N40431,N56598,N54489,N41222
U72425,"['N9271', 'N62688', 'N56598', 'N6767', 'N7466']",N9271,N62688,N56598,N6767,N7466
U88886,"['N34668', 'N35773', 'N19661', 'N56777', 'N36689']",N34668,N35773,N19661,N56777,N36689
U76322,"['N50675', 'N9215', 'N52122', 'N62360', 'N33619']",N50675,N9215,N52122,N62360,N33619
U43337,"['N29340', 'N64968', 'N17786', 'N12731', 'N15812']",N29340,N64968,N17786,N12731,N15812
U75429,"['N63583', 'N49483', 'N49123', 'N21753', 'N2869']",N63583,N49483,N49123,N21753,N2869
U58727,"['N28047', 'N39700', 'N5957', 'N48759', 'N64851']",N28047,N39700,N5957,N48759,N64851
U2221,"['N42977', 'N20076', 'N35170', 'N45266', 'N62128']",N42977,N20076,N35170,N45266,N62128
U32583,"['N57651', 'N41224', 'N26952', 'N4642', 'N49685']",N57651,N41224,N26952,N4642,N49685
U77651,"['N48613', 'N56211', 'N62366', 'N8711', 'N4807']",N48613,N56211,N62366,N8711,N4807
U90085,"['N52122', 'N62360', 'N50675', 'N33619', 'N41020']",N52122,N62360,N50675,N33619,N41020
U5213,"['N61407', 'N1034', 'N48352', 'N23548', 'N59852']",N61407,N1034,N48352,N23548,N59852
U91905,"['N1034', 'N64916', 'N288', 'N55689', 'N61768']",N1034,N64916,N288,N55689,N61768
U51660,"['N62360', 'N31029', 'N64851', 'N27560', 'N40839']",N62360,N31029,N64851,N27560,N40839
U391,"['N6099', 'N30725', 'N34081', 'N28585', 'N18685']",N6099,N30725,N34081,N28585,N18685
U66043,"['N34568', 'N16616', 'N53886', 'N55050', 'N9187']",N34568,N16616,N53886,N55050,N9187
U27649,"['N1034', 'N46029', 'N47020', 'N54489', 'N29218']",N1034,N46029,N47020,N54489,N29218
U48557,"['N29340', 'N13105', 'N35767', 'N39010', 'N36184']",N29340,N13105,N35767,N39010,N36184
U69307,"['N44616', 'N30725', 'N23548', 'N35305', 'N19911']",N44616,N30725,N23548,N35305,N19911
U1167,"['N62366', 'N27826', 'N34579', 'N58813', 'N36659']",N62366,N27826,N34579,N58813,N36659
U22325,"['N42346', 'N23548', 'N1034', 'N64916', 'N59852']",N42346,N23548,N1034,N64916,N59852
U90835,"['N48657', 'N21882', 'N14520', 'N61022', 'N26706']",N48657,N21882,N14520,N61022,N26706
U37858,"['N35112', 'N27198', 'N57604', 'N37384', 'N31406']",N35112,N27198,N57604,N37384,N31406
U80194,"['N6099', 'N7809', 'N35729', 'N21707', 'N59436']",N6099,N7809,N35729,N21707,N59436
U5454,"['N56211', 'N53585', 'N55689', 'N41934', 'N13930']",N56211,N53585,N55689,N41934,N13930
U80483,"['N30725', 'N43502', 'N48606', 'N29989', 'N21882']",N30725,N43502,N48606,N29989,N21882
U19931,"['N22430', 'N8913', 'N35305', 'N20816', 'N9617']",N22430,N8913,N35305,N20816,N9617
U39081,"['N10101', 'N30725', 'N2869', 'N6953', 'N18685']",N10101,N30725,N2869,N6953,N18685
U39760,"['N35729', 'N28047', 'N64542', 'N63550', 'N18870']",N35729,N28047,N64542,N63550,N18870
U13573,"['N48657', 'N1034', 'N4148', 'N24805', 'N10272']",N48657,N1034,N4148,N24805,N10272
U48560,"['N22364', 'N2350', 'N6099', 'N23429', 'N20954']",N22364,N2350,N6099,N23429,N20954
U89352,"['N27245', 'N22811', 'N62360', 'N62386', 'N16096']",N27245,N22811,N62360,N62386,N16096
U38875,"['N39317', 'N36789', 'N25480', 'N33885', 'N17059']",N39317,N36789,N25480,N33885,N17059
U65478,"['N37774', 'N24805', 'N28282', 'N49879', 'N39471']",N37774,N24805,N28282,N49879,N39471
U15332,"['N21707', 'N6099', 'N35729', 'N51048', 'N55689']",N21707,N6099,N35729,N51048,N55689
U86318,"['N39317', 'N49200', 'N44651', 'N62386', 'N61022']",N39317,N49200,N44651,N62386,N61022
U90302,"['N26811', 'N19661', 'N63913', 'N34668', 'N35773']",N26811,N19661,N63913,N34668,N35773
U40252,"['N30725', 'N28047', 'N15931', 'N48606', 'N1951']",N30725,N28047,N15931,N48606,N1951
U16795,"['N43869', 'N1034', 'N21351', 'N58051', 'N18572']",N43869,N1034,N21351,N58051,N18572
U88774,"['N45704', 'N55050', 'N49200', 'N20915', 'N6953']",N45704,N55050,N49200,N20915,N6953
U83272,"['N20134', 'N37451', 'N20404', 'N42269', 'N4428']",N20134,N37451,N20404,N42269,N4428
U71861,"['N56598', 'N21882', 'N4034', 'N60445', 'N9271']",N56598,N21882,N4034,N60445,N9271
U77458,"['N52180', 'N55065', 'N45313', 'N19973', 'N29340']",N52180,N55065,N45313,N19973,N29340
U86292,"['N46878', 'N43848', 'N40472', 'N41555', 'N31488']",N46878,N43848,N40472,N41555,N31488
U66078,"['N30725', 'N34081', 'N33813', 'N61950', 'N12714']",N30725,N34081,N33813,N61950,N12714
U43592,"['N1774', 'N44830', 'N40702', 'N57238', 'N48510']",N1774,N44830,N40702,N57238,N48510
U86222,"['N8913', 'N35305', 'N22430', 'N46489', 'N36086']",N8913,N35305,N22430,N46489,N36086
U25238,"['N17419', 'N30963', 'N3474', 'N44815', 'N40702']",N17419,N30963,N3474,N44815,N40702
U6127,"['N13580', 'N13341', 'N41881', 'N31281', 'N62729']",N13580,N13341,N41881,N31281,N62729
U80066,"['N64851', 'N40839', 'N12493', 'N33261', 'N20678']",N64851,N40839,N12493,N33261,N20678
U37468,"['N25722', 'N59462', 'N57132', 'N29952', 'N30725']",N25722,N59462,N57132,N29952,N30725
U53248,"['N39115', 'N51398', 'N41178', 'N60374', 'N25764']",N39115,N51398,N41178,N60374,N25764
U13527,"['N39317', 'N55309', 'N45389', 'N22457', 'N48473']",N39317,N55309,N45389,N22457,N48473
U39957,"['N58890', 'N48925', 'N59508', 'N21784', 'N4034']",N58890,N48925,N59508,N21784,N4034
U20609,"['N21707', 'N39317', 'N7809', 'N16463', 'N35729']",N21707,N39317,N7809,N16463,N35729
U29701,"['N10552', 'N48302', 'N61296', 'N64721', 'N38869']",N10552,N48302,N61296,N64721,N38869
U66288,"['N1034', 'N47020', 'N8929', 'N29218', 'N36752']",N1034,N47020,N8929,N29218,N36752
U71372,"['N52122', 'N6953', 'N59252', 'N57132', 'N1705']",N52122,N6953,N59252,N57132,N1705
U18548,"['N32118', 'N32798', 'N31556', 'N24171', 'N20630']",N32118,N32798,N31556,N24171,N20630
U48806,"['N50675', 'N52122', 'N19661', 'N38779', 'N62360']",N50675,N52122,N19661,N38779,N62360
U13570,"['N30725', 'N44815', 'N57342', 'N555', 'N33619']",N30725,N44815,N57342,N555,N33619
U18354,"['N41285', 'N56777', 'N36689', 'N46283', 'N35773']",N41285,N56777,N36689,N46283,N35773
U76723,"['N62366', 'N59170', 'N64968', 'N55563', 'N35112']",N62366,N59170,N64968,N55563,N35112
U92902,"['N32097', 'N28668', 'N50406', 'N51634', 'N21882']",N32097,N28668,N50406,N51634,N21882
U78793,"['N35958', 'N63106', 'N3038', 'N53960', 'N54291']",N35958,N63106,N3038,N53960,N54291
U72360,"['N3474', 'N19903', 'N37753', 'N27521', 'N40702']",N3474,N19903,N37753,N27521,N40702
U65050,"['N6767', 'N44815', 'N4107', 'N38888', 'N12656']",N6767,N44815,N4107,N38888,N12656
U24636,"['N39115', 'N41178', 'N51398', 'N5957', 'N60374']",N39115,N41178,N51398,N5957,N60374
U44155,"['N10552', 'N48302', 'N56211', 'N32641', 'N25165']",N10552,N48302,N56211,N32641,N25165
U31735,"['N57342', 'N29952', 'N27473', 'N53899', 'N19200']",N57342,N29952,N27473,N53899,N19200
