user_id,preds,pred_1,pred_2,pred_3,pred_4,pred_5
U3252,"['N6099', 'N5497', 'N7431', 'N59461', 'N36659']",N6099,N5497,N7431,N59461,N36659
U60594,"['N46029', 'N56598', 'N40431', 'N54489', 'N41222']",N46029,N56598,N40431,N54489,N41222
U72425,"['N56598', 'N9271', 'N62688', 'N7466', 'N32087']",N56598,N9271,N62688,N7466,N32087
U88886,"['N36689', 'N35773', 'N34668', 'N56777', 'N19661']",N36689,N35773,N34668,N56777,N19661
U76322,"['N50675', 'N33619', 'N62360', 'N646', 'N9215']",N50675,N33619,N62360,N646,N9215
U43337,"['N64968', 'N57132', 'N15812', 'N29340', 'N30089']",N64968,N57132,N15812,N29340,N30089
U75429,"['N49123', 'N63583', 'N49483', 'N2869', 'N21753']",N49123,N63583,N49483,N2869,N21753
U58727,"['N28047', 'N64851', 'N48759', 'N5957', 'N58363']",N28047,N64851,N48759,N5957,N58363
U2221,"['N42977', 'N45266', 'N20076', 'N62128', 'N47061']",N42977,N45266,N20076,N62128,N47061
U32583,"['N57651', 'N41224', 'N26952', 'N4642', 'N49685']",N57651,N41224,N26952,N4642,N49685
U77651,"['N23877', 'N4807', 'N48613', 'N56211', 'N20067']",N23877,N4807,N48613,N56211,N20067
U90085,"['N33619', 'N50675', 'N52122', 'N62360', 'N49180']",N33619,N50675,N52122,N62360,N49180
U5213,"['N48352', 'N1034', 'N61407', 'N51398', 'N53017']",N48352,N1034,N61407,N51398,N53017
U91905,"['N35729', 'N64916', 'N1034', 'N61768', 'N55689']",N35729,N64916,N1034,N61768,N55689
U51660,"['N62360', 'N31029', 'N64851', 'N40839', 'N34998']",N62360,N31029,N64851,N40839,N34998
U391,"['N6099', 'N2869', 'N55631', 'N28585', 'N34081']",N6099,N2869,N55631,N28585,N34081
U66043,"['N34568', 'N9187', 'N53886', 'N55050', 'N30725']",N34568,N9187,N53886,N55050,N30725
U69307,"['N57005', 'N23548', 'N44616', 'N35305', 'N19911']",N57005,N23548,N44616,N35305,N19911
U1167,"['N58813', 'N58499', 'N34579', 'N59170', 'N36659']",N58813,N58499,N34579,N59170,N36659
U22325,"['N59852', 'N1034', 'N42346', 'N45211', 'N36910']",N59852,N1034,N42346,N45211,N36910
U90835,"['N61022', 'N21882', 'N14520', 'N56051', 'N30619']",N61022,N21882,N14520,N56051,N30619
U37858,"['N35112', 'N55712', 'N57604', 'N55563', 'N37384']",N35112,N55712,N57604,N55563,N37384
U80194,"['N35729', 'N7809', 'N6099', 'N21707', 'N55689']",N35729,N7809,N6099,N21707,N55689
U5454,"['N55689', 'N56211', 'N55204', 'N41934', 'N13930']",N55689,N56211,N55204,N41934,N13930
U19931,"['N29017', 'N5957', 'N22430', 'N8913', 'N35305']",N29017,N5957,N22430,N8913,N35305
U39081,"['N2869', 'N6953', 'N32806', 'N53899', 'N18685']",N2869,N6953,N32806,N53899,N18685
U39760,"['N35729', 'N64542', 'N63550', 'N28047', 'N50469']",N35729,N64542,N63550,N28047,N50469
U13573,"['N14520', 'N1034', 'N24805', 'N26706', 'N48657']",N14520,N1034,N24805,N26706,N48657
U48560,"['N349', 'N2350', 'N6099', 'N23429', 'N20954']",N349,N2350,N6099,N23429,N20954
U89352,"['N62360', 'N16096', 'N27245', 'N22811', 'N62386']",N62360,N16096,N27245,N22811,N62386
U38875,"['N39317', 'N42977', 'N39010', 'N33885', 'N17059']",N39317,N42977,N39010,N33885,N17059
U65478,"['N37774', 'N49879', 'N24805', 'N40702', 'N350']",N37774,N49879,N24805,N40702,N350
U15332,"['N35729', 'N21707', 'N6099', 'N42961', 'N55689']",N35729,N21707,N6099,N42961,N55689
U90302,"['N26811', 'N19661', 'N36689', 'N63913', 'N35773']",N26811,N19661,N36689,N63913,N35773
U40252,"['N48606', 'N2869', 'N28047', 'N15931', 'N1951']",N48606,N2869,N28047,N15931,N1951
U16795,"['N4148', 'N43869', 'N288', 'N57097', 'N12589']",N4148,N43869,N288,N57097,N12589
U88774,"['N28495', 'N20915', 'N49200', 'N6953', 'N45704']",N28495,N20915,N49200,N6953,N45704
U83272,"['N20134', 'N37451', 'N287', 'N20404', 'N42269']",N20134,N37451,N287,N20404,N42269
U77458,"['N20134', 'N19973', 'N45313', 'N29340', 'N36184']",N20134,N19973,N45313,N29340,N36184
U86292,"['N21882', 'N46878', 'N43848', 'N22849', 'N64916']",N21882,N46878,N43848,N22849,N64916
U66078,"['N20915', 'N5146', 'N52723', 'N12714', 'N61950']",N20915,N5146,N52723,N12714,N61950
U43592,"['N48510', 'N57238', 'N40702', 'N29017', 'N48578']",N48510,N57238,N40702,N29017,N48578
U86222,"['N5957', 'N57943', 'N35305', 'N22430', 'N8913']",N5957,N57943,N35305,N22430,N8913
U25238,"['N41222', 'N3304', 'N3474', 'N17419', 'N33619']",N41222,N3304,N3474,N17419,N33619
U6127,"['N41881', 'N13341', 'N13580', 'N62729', 'N61623']",N41881,N13341,N13580,N62729,N61623
U37468,"['N46821', 'N25722', 'N59462', 'N57132', 'N3474']",N46821,N25722,N59462,N57132,N3474
U90166,"['N23877', 'N48975', 'N24171', 'N46821', 'N49712']",N23877,N48975,N24171,N46821,N49712
U67725,"['N35729', 'N44123', 'N36348', 'N55411', 'N48578']",N35729,N44123,N36348,N55411,N48578
U13527,"['N45389', 'N39317', 'N22457', 'N48473', 'N55309']",N45389,N39317,N22457,N48473,N55309
U39957,"['N37250', 'N21784', 'N59508', 'N58890', 'N48925']",N37250,N21784,N59508,N58890,N48925
U20609,"['N35729', 'N64851', 'N16463', 'N21707', 'N39317']",N35729,N64851,N16463,N21707,N39317
U29701,"['N61296', 'N10552', 'N48302', 'N25160', 'N999']",N61296,N10552,N48302,N25160,N999
U71372,"['N2869', 'N52122', 'N6953', 'N57132', 'N1705']",N2869,N52122,N6953,N57132,N1705
U18548,"['N30035', 'N32798', 'N32118', 'N20630', 'N48663']",N30035,N32798,N32118,N20630,N48663
U48806,"['N50675', 'N19661', 'N52122', 'N10121', 'N38779']",N50675,N19661,N52122,N10121,N38779
U13570,"['N33619', 'N2869', 'N44815', 'N30725', 'N57342']",N33619,N2869,N44815,N30725,N57342
U58295,"['N61051', 'N22430', 'N8913', 'N5957', 'N58075']",N61051,N22430,N8913,N5957,N58075
U18354,"['N36689', 'N56777', 'N46283', 'N19661', 'N35773']",N36689,N56777,N46283,N19661,N35773
U76723,"['N4807', 'N64968', 'N59170', 'N37774', 'N34579']",N4807,N64968,N59170,N37774,N34579
U92902,"['N26952', 'N28668', 'N32097', 'N50406', 'N51634']",N26952,N28668,N32097,N50406,N51634
U78793,"['N36261', 'N63106', 'N35958', 'N54291', 'N53960']",N36261,N63106,N35958,N54291,N53960
U72360,"['N3474', 'N36712', 'N37753', 'N27521', 'N12839']",N3474,N36712,N37753,N27521,N12839
U65050,"['N48578', 'N44815', 'N6767', 'N4107', 'N12656']",N48578,N44815,N6767,N4107,N12656
U24636,"['N51398', 'N39115', 'N41178', 'N5957', 'N60374']",N51398,N39115,N41178,N5957,N60374
U44155,"['N10552', 'N48302', 'N16096', 'N32641', 'N25165']",N10552,N48302,N16096,N32641,N25165
U86993,"['N46666', 'N15931', 'N61022', 'N350', 'N44651']",N46666,N15931,N61022,N350,N44651
U31735,"['N2869', 'N27473', 'N57342', 'N40431', 'N53899']",N2869,N27473,N57342,N40431,N53899
