user_id,preds,pred_1,pred_2,pred_3,pred_4,pred_5
U18172,"['N60550', 'N29363', 'N16439', 'N23446', 'N61787']",N60550,N29363,N16439,N23446,N61787
U93721,"['N48487', 'N56211', 'N16118', 'N61233', 'N45523']",N48487,N56211,N16118,N61233,N45523
U70547,"['N58569', 'N60799', 'N56211', 'N40109', 'N21077']",N58569,N60799,N56211,N40109,N21077
U78929,"['N14478', 'N41934', 'N61233', 'N33828', 'N42515']",N14478,N41934,N61233,N33828,N42515
U49119,"['N61233', 'N47652', 'N42515', 'N19661', 'N33828']",N61233,N47652,N42515,N19661,N33828
U70388,"['N34185', 'N62318', 'N19661', 'N38779', 'N50872']",N34185,N62318,N19661,N38779,N50872
U87295,"['N56211', 'N61233', 'N41934', 'N27737', 'N45523']",N56211,N61233,N41934,N27737,N45523
U45442,"['N48487', 'N27737', 'N56211', 'N52867', 'N61233']",N48487,N27737,N56211,N52867,N61233
U62076,"['N38779', 'N50872', 'N51570', 'N23446', 'N23877']",N38779,N50872,N51570,N23446,N23877
U91846,"['N38779', 'N6578', 'N29212', 'N50872', 'N6477']",N38779,N6578,N29212,N50872,N6477
U59591,"['N38779', 'N29212', 'N45523', 'N23446', 'N1539']",N38779,N29212,N45523,N23446,N1539
U64009,"['N38779', 'N51570', 'N23877', 'N48017', 'N40109']",N38779,N51570,N23877,N48017,N40109
U77167,"['N57032', 'N38779', 'N19661', 'N27737', 'N34185']",N57032,N38779,N19661,N27737,N34185
U52096,"['N38779', 'N19661', 'N1539', 'N34185', 'N62318']",N38779,N19661,N1539,N34185,N62318
U22213,"['N49712', 'N48017', 'N23446', 'N23877', 'N50872']",N49712,N48017,N23446,N23877,N50872
U66625,"['N62318', 'N34185', 'N19661', 'N38779', 'N50872']",N62318,N34185,N19661,N38779,N50872
U59060,"['N34185', 'N1539', 'N19661', 'N62318', 'N35815']",N34185,N1539,N19661,N62318,N35815
U79011,"['N27737', 'N56211', 'N41934', 'N52867', 'N14478']",N27737,N56211,N41934,N52867,N14478
U1854,"['N38779', 'N23446', 'N50872', 'N40109', 'N29212']",N38779,N23446,N50872,N40109,N29212
U36108,"['N38779', 'N23877', 'N23446', 'N47098', 'N6477']",N38779,N23877,N23446,N47098,N6477
U64051,"['N38779', 'N1539', 'N45523', 'N23446', 'N35815']",N38779,N1539,N45523,N23446,N35815
U72661,"['N38779', 'N23877', 'N6477', 'N50872', 'N23446']",N38779,N23877,N6477,N50872,N23446
U59185,"['N38779', 'N23877', 'N6477', 'N47098', 'N23446']",N38779,N23877,N6477,N47098,N23446
U50824,"['N52867', 'N56211', 'N48487', 'N27737', 'N41934']",N52867,N56211,N48487,N27737,N41934
U2124,"['N34185', 'N62318', 'N38779', 'N1539', 'N19661']",N34185,N62318,N38779,N1539,N19661
U21486,"['N29735', 'N47652', 'N61233', 'N52867', 'N27737']",N29735,N47652,N61233,N52867,N27737
U33274,"['N56211', 'N61740', 'N41934', 'N48487', 'N61233']",N56211,N61740,N41934,N48487,N61233
U48436,"['N56211', 'N48487', 'N41934', 'N52867', 'N61233']",N56211,N48487,N41934,N52867,N61233
U59310,"['N38779', 'N19661', 'N34185', 'N50872', 'N62318']",N38779,N19661,N34185,N50872,N62318
U46490,"['N56211', 'N41934', 'N48487', 'N27737', 'N52867']",N56211,N41934,N48487,N27737,N52867
U37706,"['N48487', 'N27737', 'N56211', 'N41934', 'N61233']",N48487,N27737,N56211,N41934,N61233
U38604,"['N56211', 'N41934', 'N48487', 'N61233', 'N52867']",N56211,N41934,N48487,N61233,N52867
U89936,"['N57032', 'N19661', 'N59267', 'N1228', 'N40109']",N57032,N19661,N59267,N1228,N40109
U88239,"['N19661', 'N38779', 'N62318', 'N1952', 'N23446']",N19661,N38779,N62318,N1952,N23446
U21464,"['N49712', 'N23877', 'N40109', 'N50872', 'N48017']",N49712,N23877,N40109,N50872,N48017
U64367,"['N6578', 'N38779', 'N6477', 'N23446', 'N50872']",N6578,N38779,N6477,N23446,N50872
U52916,"['N56211', 'N48487', 'N61233', 'N27737', 'N41934']",N56211,N48487,N61233,N27737,N41934
U39719,"['N38779', 'N23877', 'N6477', 'N23446', 'N40109']",N38779,N23877,N6477,N23446,N40109
U32681,"['N33828', 'N19661', 'N27737', 'N14478', 'N56211']",N33828,N19661,N27737,N14478,N56211
U85359,"['N38779', 'N45523', 'N29212', 'N16118', 'N50872']",N38779,N45523,N29212,N16118,N50872
U85372,"['N23446', 'N6578', 'N1539', 'N29212', 'N45523']",N23446,N6578,N1539,N29212,N45523
U62884,"['N19661', 'N42515', 'N47652', 'N61233', 'N33828']",N19661,N42515,N47652,N61233,N33828
U92759,"['N64174', 'N40559', 'N48017', 'N23877', 'N3167']",N64174,N40559,N48017,N23877,N3167
U26800,"['N23446', 'N6578', 'N38779', 'N6477', 'N47098']",N23446,N6578,N38779,N6477,N47098
U42569,"['N45523', 'N50872', 'N23446', 'N45734', 'N29212']",N45523,N50872,N23446,N45734,N29212
U9012,"['N19661', 'N38779', 'N34185', 'N20270', 'N50872']",N19661,N38779,N34185,N20270,N50872
U4074,"['N23446', 'N45523', 'N50872', 'N25165', 'N38779']",N23446,N45523,N50872,N25165,N38779
U89702,"['N47652', 'N50055', 'N2235', 'N2960', 'N22975']",N47652,N50055,N2235,N2960,N22975
U80877,"['N48487', 'N61233', 'N16118', 'N56211', 'N27737']",N48487,N61233,N16118,N56211,N27737
U81237,"['N48487', 'N56211', 'N27737', 'N41934', 'N61233']",N48487,N56211,N27737,N41934,N61233
U42851,"['N56211', 'N61233', 'N52867', 'N27737', 'N41934']",N56211,N61233,N52867,N27737,N41934
U70985,"['N6578', 'N6477', 'N53515', 'N38779', 'N1539']",N6578,N6477,N53515,N38779,N1539
U26168,"['N62318', 'N34185', 'N1539', 'N6578', 'N38779']",N62318,N34185,N1539,N6578,N38779
U83722,"['N64174', 'N23877', 'N9623', 'N48017', 'N40109']",N64174,N23877,N9623,N48017,N40109
U106,"['N19661', 'N42515', 'N47652', 'N41934', 'N33828']",N19661,N42515,N47652,N41934,N33828
U1851,"['N23446', 'N50872', 'N40109', 'N6477', 'N47098']",N23446,N50872,N40109,N6477,N47098
U51133,"['N14478', 'N53031', 'N33828', 'N61233', 'N42515']",N14478,N53031,N33828,N61233,N42515
U81309,"['N33828', 'N19661', 'N61233', 'N41934', 'N14478']",N33828,N19661,N61233,N41934,N14478
U2300,"['N19661', 'N38779', 'N34185', 'N50872', 'N1952']",N19661,N38779,N34185,N50872,N1952
U10026,"['N51570', 'N38779', 'N23446', 'N40109', 'N50872']",N51570,N38779,N23446,N40109,N50872
U65192,"['N55555', 'N23805', 'N40109', 'N36003', 'N3167']",N55555,N23805,N40109,N36003,N3167
U9728,"['N61740', 'N56211', 'N41934', 'N61233', 'N48487']",N61740,N56211,N41934,N61233,N48487
U70926,"['N38779', 'N29212', 'N6578', 'N50872', 'N23446']",N38779,N29212,N6578,N50872,N23446
U24757,"['N60750', 'N25639', 'N56211', 'N46917', 'N63913']",N60750,N25639,N56211,N46917,N63913
U57084,"['N23446', 'N50872', 'N40109', 'N47098', 'N38779']",N23446,N50872,N40109,N47098,N38779
U70775,"['N62318', 'N34185', 'N38779', 'N19661', 'N23446']",N62318,N34185,N38779,N19661,N23446
U59171,"['N41934', 'N27737', 'N14478', 'N47652', 'N33828']",N41934,N27737,N14478,N47652,N33828
U29369,"['N19661', 'N1228', 'N40109', 'N59267', 'N23089']",N19661,N1228,N40109,N59267,N23089
U65236,"['N49712', 'N23877', 'N48017', 'N40109', 'N50872']",N49712,N23877,N48017,N40109,N50872
U57828,"['N61233', 'N33828', 'N19661', 'N14478', 'N41934']",N61233,N33828,N19661,N14478,N41934
U75959,"['N51570', 'N23446', 'N40109', 'N38779', 'N50872']",N51570,N23446,N40109,N38779,N50872
U37712,"['N53515', 'N45523', 'N23446', 'N35815', 'N40109']",N53515,N45523,N23446,N35815,N40109
U1669,"['N23446', 'N50872', 'N51570', 'N38779', 'N40109']",N23446,N50872,N51570,N38779,N40109
U91020,"['N48487', 'N41934', 'N56211', 'N27737', 'N16118']",N48487,N41934,N56211,N27737,N16118
U85466,"['N56211', 'N48487', 'N41934', 'N27737', 'N61233']",N56211,N48487,N41934,N27737,N61233
U12444,"['N19661', 'N57032', 'N38779', 'N40109', 'N59267']",N19661,N57032,N38779,N40109,N59267
U38916,"['N50872', 'N59267', 'N19661', 'N57032', 'N1228']",N50872,N59267,N19661,N57032,N1228
U39437,"['N45523', 'N23446', 'N50872', 'N38779', 'N23877']",N45523,N23446,N50872,N38779,N23877
U72952,"['N16118', 'N50872', 'N1539', 'N38779', 'N23446']",N16118,N50872,N1539,N38779,N23446
U26596,"['N62318', 'N53515', 'N1539', 'N50872', 'N23446']",N62318,N53515,N1539,N50872,N23446
U45881,"['N23446', 'N38779', 'N40109', 'N29212', 'N50872']",N23446,N38779,N40109,N29212,N50872
U54583,"['N6578', 'N40109', 'N45523', 'N23446', 'N29212']",N6578,N40109,N45523,N23446,N29212
U5518,"['N496', 'N38779', 'N6578', 'N1539', 'N23446']",N496,N38779,N6578,N1539,N23446
U39078,"['N61740', 'N56211', 'N48487', 'N52867', 'N41934']",N61740,N56211,N48487,N52867,N41934
U80937,"['N34185', 'N38779', 'N62318', 'N46739', 'N1539']",N34185,N38779,N62318,N46739,N1539
U24309,"['N38779', 'N25165', 'N45523', 'N40109', 'N50872']",N38779,N25165,N45523,N40109,N50872
U81012,"['N38779', 'N51570', 'N23877', 'N48017', 'N23446']",N38779,N51570,N23877,N48017,N23446
U61699,"['N8559', 'N51553', 'N38779', 'N16589', 'N59685']",N8559,N51553,N38779,N16589,N59685
U46145,"['N19661', 'N38779', 'N56211', 'N47652', 'N27737']",N19661,N38779,N56211,N47652,N27737
U21568,"['N61233', 'N52867', 'N48487', 'N41934', 'N27737']",N61233,N52867,N48487,N41934,N27737
U2847,"['N19661', 'N38779', 'N62318', 'N34185', 'N35739']",N19661,N38779,N62318,N34185,N35739
U21416,"['N50872', 'N38779', 'N6916', 'N19661', 'N1539']",N50872,N38779,N6916,N19661,N1539
U53241,"['N23877', 'N49712', 'N38779', 'N50872', 'N23446']",N23877,N49712,N38779,N50872,N23446
U41632,"['N33828', 'N19661', 'N1228', 'N41934', 'N42515']",N33828,N19661,N1228,N41934,N42515
U64031,"['N38779', 'N57032', 'N19661', 'N23089', 'N59267']",N38779,N57032,N19661,N23089,N59267
U68551,"['N38779', 'N40109', 'N6477', 'N29212', 'N47098']",N38779,N40109,N6477,N29212,N47098
U78238,"['N23446', 'N38779', 'N6477', 'N47098', 'N29212']",N23446,N38779,N6477,N47098,N29212
U26101,"['N38779', 'N19661', 'N56211', 'N1228', 'N47652']",N38779,N19661,N56211,N1228,N47652
U80584,"['N27737', 'N41934', 'N48487', 'N56211', 'N61233']",N27737,N41934,N48487,N56211,N61233
U51234,"['N45523', 'N47280', 'N22975', 'N2960', 'N61233']",N45523,N47280,N22975,N2960,N61233
U85763,"['N50872', 'N42457', 'N16148', 'N47231', 'N56214']",N50872,N42457,N16148,N47231,N56214
U51863,"['N40905', 'N57032', 'N62318', 'N19661', 'N40109']",N40905,N57032,N62318,N19661,N40109
U27267,"['N41934', 'N27737', 'N48487', 'N61233', 'N56211']",N41934,N27737,N48487,N61233,N56211
U49474,"['N61740', 'N41934', 'N61233', 'N56211', 'N52867']",N61740,N41934,N61233,N56211,N52867
U52721,"['N38779', 'N6477', 'N6578', 'N53515', 'N62318']",N38779,N6477,N6578,N53515,N62318
U93172,"['N19661', 'N61233', 'N41934', 'N14478', 'N33828']",N19661,N61233,N41934,N14478,N33828
U74446,"['N61787', 'N48017', 'N40559', 'N8015', 'N45509']",N61787,N48017,N40559,N8015,N45509
U89067,"['N6477', 'N50872', 'N38779', 'N1539', 'N6578']",N6477,N50872,N38779,N1539,N6578
U46283,"['N48487', 'N27737', 'N41934', 'N16118', 'N1031']",N48487,N27737,N41934,N16118,N1031
U48632,"['N45523', 'N56211', 'N61740', 'N52867', 'N41934']",N45523,N56211,N61740,N52867,N41934
U1287,"['N23446', 'N45523', 'N50872', 'N38779', 'N23877']",N23446,N45523,N50872,N38779,N23877
U53873,"['N19661', 'N56211', 'N42515', 'N33828', 'N47652']",N19661,N56211,N42515,N33828,N47652
U74797,"['N61233', 'N42515', 'N41934', 'N19661', 'N14478']",N61233,N42515,N41934,N19661,N14478
U1648,"['N38779', 'N16118', 'N6578', 'N29212', 'N23446']",N38779,N16118,N6578,N29212,N23446
U17956,"['N45523', 'N23446', 'N38779', 'N50872', 'N6578']",N45523,N23446,N38779,N50872,N6578
U73558,"['N52424', 'N38697', 'N59267', 'N57733', 'N64543']",N52424,N38697,N59267,N57733,N64543
U48489,"['N6477', 'N38779', 'N23877', 'N23446', 'N40109']",N6477,N38779,N23877,N23446,N40109
U44234,"['N35815', 'N50872', 'N38779', 'N45523', 'N23446']",N35815,N50872,N38779,N45523,N23446
U5761,"['N19661', 'N57032', 'N27737', 'N1228', 'N40109']",N19661,N57032,N27737,N1228,N40109
U89667,"['N38779', 'N1539', 'N45523', 'N23446', 'N29212']",N38779,N1539,N45523,N23446,N29212
U77654,"['N19661', 'N38779', 'N23446', 'N34185', 'N62318']",N19661,N38779,N23446,N34185,N62318
U38512,"['N23446', 'N29212', 'N38779', 'N6477', 'N50872']",N23446,N29212,N38779,N6477,N50872
U16956,"['N25165', 'N1539', 'N38779', 'N6578', 'N29212']",N25165,N1539,N38779,N6578,N29212
U92728,"['N23446', 'N50872', 'N47098', 'N29212', 'N44698']",N23446,N50872,N47098,N29212,N44698
U93188,"['N6578', 'N6477', 'N38779', 'N23877', 'N47098']",N6578,N6477,N38779,N23877,N47098
U61041,"['N3167', 'N40559', 'N56214', 'N64174', 'N50872']",N3167,N40559,N56214,N64174,N50872
U4298,"['N46917', 'N29490', 'N41934', 'N6837', 'N47652']",N46917,N29490,N41934,N6837,N47652
U56811,"['N51570', 'N38779', 'N23446', 'N23877', 'N47098']",N51570,N38779,N23446,N23877,N47098
U62233,"['N6477', 'N38779', 'N29212', 'N23446', 'N40109']",N6477,N38779,N29212,N23446,N40109
U43066,"['N38779', 'N50872', 'N25165', 'N40109', 'N45523']",N38779,N50872,N25165,N40109,N45523
U54738,"['N29490', 'N47652', 'N46917', 'N41934', 'N6837']",N29490,N47652,N46917,N41934,N6837
U17074,"['N41934', 'N48487', 'N52867', 'N27737', 'N61233']",N41934,N48487,N52867,N27737,N61233
U76452,"['N34668', 'N57032', 'N57818', 'N21077', 'N62894']",N34668,N57032,N57818,N21077,N62894
U82010,"['N56211', 'N41934', 'N27737', 'N61233', 'N47652']",N56211,N41934,N27737,N61233,N47652
U52471,"['N38779', 'N40109', 'N23877', 'N50872', 'N23446']",N38779,N40109,N23877,N50872,N23446
U183,"['N45523', 'N19050', 'N41934', 'N48487', 'N30290']",N45523,N19050,N41934,N48487,N30290
U60547,"['N59267', 'N19661', 'N38779', 'N34185', 'N27737']",N59267,N19661,N38779,N34185,N27737
U28736,"['N38779', 'N47098', 'N23877', 'N23446', 'N6477']",N38779,N47098,N23877,N23446,N6477
U10431,"['N59267', 'N10960', 'N60757', 'N65027', 'N44698']",N59267,N10960,N60757,N65027,N44698
U70698,"['N56211', 'N61740', 'N41934', 'N27737', 'N48487']",N56211,N61740,N41934,N27737,N48487
U13043,"['N61233', 'N61740', 'N47652', 'N41934', 'N16118']",N61233,N61740,N47652,N41934,N16118
U78471,"['N36261', 'N64174', 'N47231', 'N8015', 'N50872']",N36261,N64174,N47231,N8015,N50872
U24663,"['N23877', 'N51570', 'N23446', 'N38779', 'N50872']",N23877,N51570,N23446,N38779,N50872
U55688,"['N23446', 'N50872', 'N51570', 'N47098', 'N38779']",N23446,N50872,N51570,N47098,N38779
U14054,"['N50872', 'N48017', 'N40109', 'N8015', 'N9623']",N50872,N48017,N40109,N8015,N9623
U20617,"['N23446', 'N50872', 'N40109', 'N48017', 'N51570']",N23446,N50872,N40109,N48017,N51570
U50276,"['N61233', 'N48487', 'N61740', 'N41934', 'N56211']",N61233,N48487,N61740,N41934,N56211
U89775,"['N27737', 'N61233', 'N48487', 'N56211', 'N41934']",N27737,N61233,N48487,N56211,N41934
U4490,"['N42515', 'N19661', 'N41934', 'N47652', 'N61233']",N42515,N19661,N41934,N47652,N61233
U18309,"['N48487', 'N52867', 'N27737', 'N61233', 'N56211']",N48487,N52867,N27737,N61233,N56211
U30793,"['N23446', 'N51570', 'N48017', 'N47098', 'N50872']",N23446,N51570,N48017,N47098,N50872
U54912,"['N48487', 'N27737', 'N56211', 'N61233', 'N45523']",N48487,N27737,N56211,N61233,N45523
U38348,"['N50872', 'N38779', 'N51253', 'N23877', 'N23446']",N50872,N38779,N51253,N23877,N23446
U28744,"['N3243', 'N38779', 'N50872', 'N19661', 'N1539']",N3243,N38779,N50872,N19661,N1539
U74763,"['N10960', 'N11363', 'N20770', 'N31679', 'N3167']",N10960,N11363,N20770,N31679,N3167
U54902,"['N60750', 'N61233', 'N46917', 'N47280', 'N22975']",N60750,N61233,N46917,N47280,N22975
U77571,"['N48487', 'N61233', 'N27737', 'N52867', 'N41934']",N48487,N61233,N27737,N52867,N41934
U35126,"['N38779', 'N23446', 'N44698', 'N6477', 'N45523']",N38779,N23446,N44698,N6477,N45523
U15844,"['N29739', 'N40559', 'N48017', 'N47098', 'N9623']",N29739,N40559,N48017,N47098,N9623
U28026,"['N56211', 'N1228', 'N19661', 'N33828', 'N61233']",N56211,N1228,N19661,N33828,N61233
U11621,"['N51570', 'N23446', 'N47098', 'N50872', 'N23877']",N51570,N23446,N47098,N50872,N23877
U10584,"['N7494', 'N33828', 'N56211', 'N19661', 'N27737']",N7494,N33828,N56211,N19661,N27737
U71591,"['N56211', 'N61740', 'N41934', 'N48487', 'N61233']",N56211,N61740,N41934,N48487,N61233
U68508,"['N33828', 'N1228', 'N42515', 'N61233', 'N19661']",N33828,N1228,N42515,N61233,N19661
U83077,"['N50872', 'N38779', 'N23446', 'N50592', 'N46821']",N50872,N38779,N23446,N50592,N46821
U74431,"['N40559', 'N48017', 'N9623', 'N23877', 'N64174']",N40559,N48017,N9623,N23877,N64174
U84097,"['N9623', 'N64174', 'N48017', 'N23877', 'N50872']",N9623,N64174,N48017,N23877,N50872
U4164,"['N48487', 'N27737', 'N41934', 'N45523', 'N56211']",N48487,N27737,N41934,N45523,N56211
U36708,"['N38779', 'N6578', 'N6477', 'N29212', 'N50872']",N38779,N6578,N6477,N29212,N50872
U13881,"['N23446', 'N50872', 'N45523', 'N16118', 'N496']",N23446,N50872,N45523,N16118,N496
U71341,"['N61233', 'N41934', 'N45523', 'N1031', 'N56211']",N61233,N41934,N45523,N1031,N56211
U78449,"['N45523', 'N56211', 'N61233', 'N48487', 'N27737']",N45523,N56211,N61233,N48487,N27737
U79399,"['N48017', 'N38779', 'N23877', 'N55325', 'N23446']",N48017,N38779,N23877,N55325,N23446
U10234,"['N38779', 'N40109', 'N23877', 'N41387', 'N29212']",N38779,N40109,N23877,N41387,N29212
U92436,"['N52867', 'N27737', 'N61233', 'N56211', 'N41934']",N52867,N27737,N61233,N56211,N41934
U81409,"['N46917', 'N27737', 'N41934', 'N25639', 'N56211']",N46917,N27737,N41934,N25639,N56211
U51595,"['N6477', 'N38779', 'N23446', 'N47098', 'N29212']",N6477,N38779,N23446,N47098,N29212
U15099,"['N47652', 'N53031', 'N14478', 'N56211', 'N42515']",N47652,N53031,N14478,N56211,N42515
U34983,"['N56211', 'N61233', 'N48487', 'N41934', 'N52867']",N56211,N61233,N48487,N41934,N52867
U30969,"['N6477', 'N23877', 'N29212', 'N50872', 'N16118']",N6477,N23877,N29212,N50872,N16118
U41100,"['N38779', 'N40109', 'N23877', 'N45523', 'N47098']",N38779,N40109,N23877,N45523,N47098
U30762,"['N14478', 'N63913', 'N56211', 'N2235', 'N50055']",N14478,N63913,N56211,N2235,N50055
U10056,"['N56211', 'N1031', 'N14478', 'N52867', 'N16118']",N56211,N1031,N14478,N52867,N16118
U26333,"['N38779', 'N45523', 'N50484', 'N35815', 'N5695']",N38779,N45523,N50484,N35815,N5695
U73796,"['N50872', 'N40109', 'N23877', 'N23446', 'N38779']",N50872,N40109,N23877,N23446,N38779
U88813,"['N58660', 'N4156', 'N40130', 'N37673', 'N16439']",N58660,N4156,N40130,N37673,N16439
U45328,"['N2235', 'N47652', 'N50055', 'N47280', 'N46917']",N2235,N47652,N50055,N47280,N46917
U16400,"['N19661', 'N14478', 'N47652', 'N42515', 'N41934']",N19661,N14478,N47652,N42515,N41934
U69782,"['N41934', 'N61233', 'N33828', 'N56211', 'N47652']",N41934,N61233,N33828,N56211,N47652
U82611,"['N2235', 'N47652', 'N22975', 'N46917', 'N50055']",N2235,N47652,N22975,N46917,N50055
U70333,"['N23877', 'N38779', 'N47098', 'N23446', 'N50872']",N23877,N38779,N47098,N23446,N50872
U29787,"['N23877', 'N40109', 'N38779', 'N23446', 'N6477']",N23877,N40109,N38779,N23446,N6477
U26584,"['N38779', 'N62318', 'N3243', 'N19661', 'N18529']",N38779,N62318,N3243,N19661,N18529
U68189,"['N19661', 'N14478', 'N41934', 'N61233', 'N33828']",N19661,N14478,N41934,N61233,N33828
U25653,"['N61233', 'N61740', 'N41934', 'N48487', 'N1031']",N61233,N61740,N41934,N48487,N1031
U22844,"['N57032', 'N19661', 'N59267', 'N1228', 'N63060']",N57032,N19661,N59267,N1228,N63060
U50131,"['N56211', 'N61233', 'N27737', 'N52867', 'N41934']",N56211,N61233,N27737,N52867,N41934
U5136,"['N38779', 'N50872', 'N1539', 'N45523', 'N6578']",N38779,N50872,N1539,N45523,N6578
U20734,"['N14478', 'N52867', 'N61233', 'N41934', 'N56211']",N14478,N52867,N61233,N41934,N56211
U5606,"['N41934', 'N27737', 'N61740', 'N56211', 'N48487']",N41934,N27737,N61740,N56211,N48487
U14614,"['N19661', 'N57032', 'N1228', 'N59267', 'N27737']",N19661,N57032,N1228,N59267,N27737
U50806,"['N31679', 'N23805', 'N61787', 'N40109', 'N38779']",N31679,N23805,N61787,N40109,N38779
U82072,"['N23877', 'N38779', 'N29212', 'N6477', 'N47098']",N23877,N38779,N29212,N6477,N47098
U93601,"['N38779', 'N6578', 'N23877', 'N50872', 'N23446']",N38779,N6578,N23877,N50872,N23446
U67523,"['N6837', 'N61233', 'N47652', 'N2960', 'N46917']",N6837,N61233,N47652,N2960,N46917
U62590,"['N38779', 'N50872', 'N46821', 'N48017', 'N23446']",N38779,N50872,N46821,N48017,N23446
U8123,"['N51570', 'N44698', 'N29212', 'N38779', 'N47098']",N51570,N44698,N29212,N38779,N47098
U92726,"['N48487', 'N61740', 'N27737', 'N41934', 'N56211']",N48487,N61740,N27737,N41934,N56211
U21436,"['N56211', 'N41934', 'N45523', 'N61233', 'N16118']",N56211,N41934,N45523,N61233,N16118
U50530,"['N1539', 'N50872', 'N3243', 'N38779', 'N19661']",N1539,N50872,N3243,N38779,N19661
U67035,"['N38779', 'N6578', 'N29212', 'N6477', 'N23446']",N38779,N6578,N29212,N6477,N23446
U91151,"['N19661', 'N34185', 'N38779', 'N35815', 'N50872']",N19661,N34185,N38779,N35815,N50872
U93874,"['N48487', 'N61233', 'N41934', 'N27737', 'N56211']",N48487,N61233,N41934,N27737,N56211
U58718,"['N6477', 'N23877', 'N40109', 'N38779', 'N23446']",N6477,N23877,N40109,N38779,N23446
U58652,"['N38779', 'N51570', 'N23877', 'N40109', 'N50872']",N38779,N51570,N23877,N40109,N50872
U76739,"['N23446', 'N45523', 'N25165', 'N50872', 'N38779']",N23446,N45523,N25165,N50872,N38779
U7304,"['N1539', 'N38779', 'N35011', 'N29212', 'N25165']",N1539,N38779,N35011,N29212,N25165
U65786,"['N41934', 'N56211', 'N61233', 'N52867', 'N48487']",N41934,N56211,N61233,N52867,N48487
U29701,"['N10552', 'N48302', 'N61296', 'N64721', 'N38869']",N10552,N48302,N61296,N64721,N38869
U46505,"['N38779', 'N23877', 'N6477', 'N23446', 'N40109']",N38779,N23877,N6477,N23446,N40109
U80182,"['N18978', 'N56777', 'N46283', 'N19661', 'N35773']",N18978,N56777,N46283,N19661,N35773
U35791,"['N38779', 'N19661', 'N51253', 'N62318', 'N50872']",N38779,N19661,N51253,N62318,N50872
U15131,"['N26537', 'N12769', 'N29363', 'N55555', 'N58758']",N26537,N12769,N29363,N55555,N58758
U30036,"['N45523', 'N6477', 'N6578', 'N23877', 'N40109']",N45523,N6477,N6578,N23877,N40109
U47659,"['N52867', 'N27737', 'N61740', 'N56211', 'N61233']",N52867,N27737,N61740,N56211,N61233
U60040,"['N48487', 'N27737', 'N56211', 'N41934', 'N61233']",N48487,N27737,N56211,N41934,N61233
U15731,"['N56211', 'N41934', 'N27737', 'N52867', 'N61233']",N56211,N41934,N27737,N52867,N61233
U24438,"['N56211', 'N48487', 'N27737', 'N61740', 'N52867']",N56211,N48487,N27737,N61740,N52867
U10144,"['N14478', 'N56211', 'N46917', 'N61233', 'N52867']",N14478,N56211,N46917,N61233,N52867
U29971,"['N45523', 'N23446', 'N50872', 'N6477', 'N1539']",N45523,N23446,N50872,N6477,N1539
U49176,"['N34185', 'N62318', 'N23129', 'N50872', 'N59267']",N34185,N62318,N23129,N50872,N59267
U14905,"['N18529', 'N23446', 'N62318', 'N19661', 'N38779']",N18529,N23446,N62318,N19661,N38779
U76873,"['N48487', 'N56211', 'N41934', 'N61740', 'N1031']",N48487,N56211,N41934,N61740,N1031
U57862,"['N38779', 'N49712', 'N50872', 'N23877', 'N23446']",N38779,N49712,N50872,N23877,N23446
U24411,"['N38779', 'N25165', 'N6578', 'N1539', 'N23446']",N38779,N25165,N6578,N1539,N23446
U29945,"['N27737', 'N48487', 'N56211', 'N45523', 'N61233']",N27737,N48487,N56211,N45523,N61233
U48267,"['N6477', 'N38779', 'N23877', 'N47098', 'N23446']",N6477,N38779,N23877,N47098,N23446
U9686,"['N56211', 'N46917', 'N52867', 'N61233', 'N27737']",N56211,N46917,N52867,N61233,N27737
U69128,"['N14478', 'N61233', 'N33828', 'N19661', 'N42515']",N14478,N61233,N33828,N19661,N42515
U1794,"['N16148', 'N50872', 'N45509', 'N3167', 'N56214']",N16148,N50872,N45509,N3167,N56214
U7543,"['N61233', 'N47280', 'N46917', 'N41934', 'N2235']",N61233,N47280,N46917,N41934,N2235
U50399,"['N59142', 'N31359', 'N38779', 'N60550', 'N4404']",N59142,N31359,N38779,N60550,N4404
U57341,"['N38779', 'N6477', 'N23877', 'N40109', 'N23446']",N38779,N6477,N23877,N40109,N23446
U5317,"['N38779', 'N23446', 'N50872', 'N23877', 'N49712']",N38779,N23446,N50872,N23877,N49712
U88056,"['N14478', 'N33828', 'N42515', 'N61233', 'N19661']",N14478,N33828,N42515,N61233,N19661
U27642,"['N56211', 'N33828', 'N27737', 'N47652', 'N41934']",N56211,N33828,N27737,N47652,N41934
U60665,"['N19661', 'N38779', 'N1228', 'N23089', 'N57032']",N19661,N38779,N1228,N23089,N57032
U70687,"['N19661', 'N27737', 'N56211', 'N42515', 'N41934']",N19661,N27737,N56211,N42515,N41934
U13365,"['N38779', 'N52867', 'N34185', 'N19661', 'N62318']",N38779,N52867,N34185,N19661,N62318
U33912,"['N22975', 'N61233', 'N47280', 'N46917', 'N25639']",N22975,N61233,N47280,N46917,N25639
U24504,"['N16118', 'N41934', 'N61233', 'N27737', 'N45523']",N16118,N41934,N61233,N27737,N45523
U86383,"['N25639', 'N41934', 'N61233', 'N56211', 'N46917']",N25639,N41934,N61233,N56211,N46917
U82135,"['N38779', 'N6578', 'N6477', 'N29212', 'N47098']",N38779,N6578,N6477,N29212,N47098
U84463,"['N19661', 'N56211', 'N14478', 'N42515', 'N52867']",N19661,N56211,N14478,N42515,N52867
